,image_path,image_id,label
1171,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM18.jpg,SM18,Spider Mites
1172,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM97.jpg,SM97,Spider Mites
1173,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM57.jpg,SM57,Spider Mites
1174,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM144.jpg,SM144,Spider Mites
1175,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM120.jpg,SM120,Spider Mites
1176,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM44.jpg,SM44,Spider Mites
1177,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM110.jpg,SM110,Spider Mites
1178,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM111.jpg,SM111,Spider Mites
1179,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM8.jpg,SM8,Spider Mites
1180,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM109.jpg,SM109,Spider Mites
1181,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1.jpg,SM1,Spider Mites
1182,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM113.jpg,SM113,Spider Mites
1183,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM60.jpg,SM60,Spider Mites
1184,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM12.jpg,SM12,Spider Mites
1185,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM29.jpg,SM29,Spider Mites
1186,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM114.jpg,SM114,Spider Mites
1187,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM79.jpg,SM79,Spider Mites
1188,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM132.jpg,SM132,Spider Mites
1189,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM75.jpg,SM75,Spider Mites
1190,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM180.jpg,SM180,Spider Mites
1191,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM108.jpg,SM108,Spider Mites
1192,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM26.jpg,SM26,Spider Mites
1193,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM145.jpg,SM145,Spider Mites
1194,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM50.jpg,SM50,Spider Mites
1195,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM5_1.jpg,SM5_1,Spider Mites
1196,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM5_2.jpg,SM5_2,Spider Mites
1197,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM9.jpg,SM9,Spider Mites
1198,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM13.jpg,SM13,Spider Mites
1199,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM14_1.jpg,SM14_1,Spider Mites
1200,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM14_2.jpg,SM14_2,Spider Mites
1201,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM14_3.jpg,SM14_3,Spider Mites
1202,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM15.jpg,SM15,Spider Mites
1203,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM17.jpg,SM17,Spider Mites
1204,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM24.jpg,SM24,Spider Mites
1205,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM27_1.jpg,SM27_1,Spider Mites
1206,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM31_1.jpg,SM31_1,Spider Mites
1207,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM31_2.jpg,SM31_2,Spider Mites
1208,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM32.jpg,SM32,Spider Mites
1209,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM33.jpg,SM33,Spider Mites
1210,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM34_1.jpg,SM34_1,Spider Mites
1211,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM34_2.jpg,SM34_2,Spider Mites
1212,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM35_1.jpg,SM35_1,Spider Mites
1213,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM35_2.jpg,SM35_2,Spider Mites
1214,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM36.jpg,SM36,Spider Mites
1215,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM37.jpg,SM37,Spider Mites
1216,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM39.jpg,SM39,Spider Mites
1217,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM40.jpg,SM40,Spider Mites
1218,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM41.jpg,SM41,Spider Mites
1219,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM43_1.jpg,SM43_1,Spider Mites
1220,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM43_2.jpg,SM43_2,Spider Mites
1221,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM45_1.jpg,SM45_1,Spider Mites
1222,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM45_2.jpg,SM45_2,Spider Mites
1223,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM47.jpg,SM47,Spider Mites
1224,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM51_1.jpg,SM51_1,Spider Mites
1225,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM51_2.jpg,SM51_2,Spider Mites
1226,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM52_1.jpg,SM52_1,Spider Mites
1227,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM55.jpg,SM55,Spider Mites
1228,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM59.jpg,SM59,Spider Mites
1229,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM62.jpg,SM62,Spider Mites
1230,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM63.jpg,SM63,Spider Mites
1231,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM64_1.jpg,SM64_1,Spider Mites
1232,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM64_2.jpg,SM64_2,Spider Mites
1233,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM64_3.jpg,SM64_3,Spider Mites
1234,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM65.jpg,SM65,Spider Mites
1235,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM66.jpg,SM66,Spider Mites
1236,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM67_1.jpg,SM67_1,Spider Mites
1237,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM67_2.jpg,SM67_2,Spider Mites
1238,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM67_3.jpg,SM67_3,Spider Mites
1239,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM68_1.jpg,SM68_1,Spider Mites
1240,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM68_2.jpg,SM68_2,Spider Mites
1241,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM68_3.jpg,SM68_3,Spider Mites
1242,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM69.jpg,SM69,Spider Mites
1243,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM70_1.jpg,SM70_1,Spider Mites
1244,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM70_2.jpg,SM70_2,Spider Mites
1245,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM70_3.jpg,SM70_3,Spider Mites
1246,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM76_1.jpg,SM76_1,Spider Mites
1247,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM82.jpg,SM82,Spider Mites
1248,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM84.jpg,SM84,Spider Mites
1249,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM90_1.jpg,SM90_1,Spider Mites
1250,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM91.jpg,SM91,Spider Mites
1251,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM92.jpg,SM92,Spider Mites
1252,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM93.jpg,SM93,Spider Mites
1253,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM94.jpg,SM94,Spider Mites
1254,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM95_1.jpg,SM95_1,Spider Mites
1255,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM95_2.jpg,SM95_2,Spider Mites
1256,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM98_1.jpg,SM98_1,Spider Mites
1257,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM98_2.jpg,SM98_2,Spider Mites
1258,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM99.jpg,SM99,Spider Mites
1259,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM100.jpg,SM100,Spider Mites
1260,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM103.jpg,SM103,Spider Mites
1261,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM104.jpg,SM104,Spider Mites
1262,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM115.jpg,SM115,Spider Mites
1263,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM117_1.jpg,SM117_1,Spider Mites
1264,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM117_2.jpg,SM117_2,Spider Mites
1265,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM119_1.jpg,SM119_1,Spider Mites
1266,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM119_2.jpg,SM119_2,Spider Mites
1267,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM121_1.jpg,SM121_1,Spider Mites
1268,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM121_2.jpg,SM121_2,Spider Mites
1269,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM121_3.jpg,SM121_3,Spider Mites
1270,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM123_1.jpg,SM123_1,Spider Mites
1271,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM123_2.jpg,SM123_2,Spider Mites
1272,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM124_1.jpg,SM124_1,Spider Mites
1273,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM124_2.jpg,SM124_2,Spider Mites
1274,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM126.jpg,SM126,Spider Mites
1275,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM127.jpg,SM127,Spider Mites
1276,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM128.jpg,SM128,Spider Mites
1277,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM130.jpg,SM130,Spider Mites
1278,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM133_1.jpg,SM133_1,Spider Mites
1279,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM133_2.jpg,SM133_2,Spider Mites
1280,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM134.jpg,SM134,Spider Mites
1281,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM135.jpg,SM135,Spider Mites
1282,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM136_1.jpg,SM136_1,Spider Mites
1283,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM136_2.jpg,SM136_2,Spider Mites
1284,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM137_1.jpg,SM137_1,Spider Mites
1285,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM137_2.jpg,SM137_2,Spider Mites
1286,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM138.jpg,SM138,Spider Mites
1287,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM141.jpg,SM141,Spider Mites
1288,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM147.jpg,SM147,Spider Mites
1289,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM149.jpg,SM149,Spider Mites
1290,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM151.jpg,SM151,Spider Mites
1291,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM152.jpg,SM152,Spider Mites
1292,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM153.jpg,SM153,Spider Mites
1293,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM155.jpg,SM155,Spider Mites
1294,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM161.jpg,SM161,Spider Mites
1295,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM163_1.jpg,SM163_1,Spider Mites
1296,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM163_2.jpg,SM163_2,Spider Mites
1297,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM164.jpg,SM164,Spider Mites
1298,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM167_1.jpg,SM167_1,Spider Mites
1299,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM167_2.jpg,SM167_2,Spider Mites
1300,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM168_1.jpg,SM168_1,Spider Mites
1301,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM168_2.jpg,SM168_2,Spider Mites
1302,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM168_3.jpg,SM168_3,Spider Mites
1303,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM171.jpg,SM171,Spider Mites
1304,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM172.jpg,SM172,Spider Mites
1305,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM173.jpg,SM173,Spider Mites
1306,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM174_1.jpg,SM174_1,Spider Mites
1307,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM174_2.jpg,SM174_2,Spider Mites
1308,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM176.jpg,SM176,Spider Mites
1309,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM177.jpg,SM177,Spider Mites
1310,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM178.jpg,SM178,Spider Mites
1311,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM181.jpg,SM181,Spider Mites
1312,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM182.jpg,SM182,Spider Mites
1313,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM183.jpg,SM183,Spider Mites
1314,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM185.jpg,SM185,Spider Mites
1315,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM187.jpg,SM187,Spider Mites
1316,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM190.jpg,SM190,Spider Mites
1317,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM191.jpg,SM191,Spider Mites
1318,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1008.jpg,SM1008,Spider Mites
1319,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1010.jpg,SM1010,Spider Mites
1320,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV47.jpg,TMV47,Tobacco Mosiac Virus
1321,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV36.jpg,TMV36,Tobacco Mosiac Virus
1322,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV55.jpg,TMV55,Tobacco Mosiac Virus
1323,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV46.jpg,TMV46,Tobacco Mosiac Virus
1324,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV51.jpg,TMV51,Tobacco Mosiac Virus
1325,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV29.jpg,TMV29,Tobacco Mosiac Virus
1326,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV56.jpg,TMV56,Tobacco Mosiac Virus
1327,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1.jpg,TMV1,Tobacco Mosiac Virus
1328,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV3.jpg,TMV3,Tobacco Mosiac Virus
1329,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1005.jpg,TMV1005,Tobacco Mosiac Virus
1330,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1006.jpg,TMV1006,Tobacco Mosiac Virus
1331,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV5.jpg,TMV5,Tobacco Mosiac Virus
1332,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV6.jpg,TMV6,Tobacco Mosiac Virus
1333,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV9.jpg,TMV9,Tobacco Mosiac Virus
1334,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1010.jpg,TMV1010,Tobacco Mosiac Virus
1335,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV15.jpg,TMV15,Tobacco Mosiac Virus
1336,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV22.jpg,TMV22,Tobacco Mosiac Virus
1337,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV25.jpg,TMV25,Tobacco Mosiac Virus
1338,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1023.jpg,TMV1023,Tobacco Mosiac Virus
1339,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1024.jpg,TMV1024,Tobacco Mosiac Virus
1340,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV30.jpg,TMV30,Tobacco Mosiac Virus
1341,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1027.jpg,TMV1027,Tobacco Mosiac Virus
1342,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1028.jpg,TMV1028,Tobacco Mosiac Virus
1343,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1029.jpg,TMV1029,Tobacco Mosiac Virus
1344,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV1030.jpg,TMV1030,Tobacco Mosiac Virus
1345,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV2_1.jpg,TMV2_1,Tobacco Mosiac Virus
1346,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV4_1.jpg,TMV4_1,Tobacco Mosiac Virus
1347,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV10_1.jpg,TMV10_1,Tobacco Mosiac Virus
1348,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV12_1.jpg,TMV12_1,Tobacco Mosiac Virus
1349,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV13_1.jpeg,TMV13_1,Tobacco Mosiac Virus
1350,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV13_2.jpeg,TMV13_2,Tobacco Mosiac Virus
1351,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV16_1.jpeg,TMV16_1,Tobacco Mosiac Virus
1352,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV18_1.jpg,TMV18_1,Tobacco Mosiac Virus
1353,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV20_1.jpg,TMV20_1,Tobacco Mosiac Virus
1354,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV26_1.jpg,TMV26_1,Tobacco Mosiac Virus
1355,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV26_2.jpg,TMV26_2,Tobacco Mosiac Virus
1356,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV27_1.jpg,TMV27_1,Tobacco Mosiac Virus
1357,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV33_1.jpg,TMV33_1,Tobacco Mosiac Virus
1358,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV37_1.jpg,TMV37_1,Tobacco Mosiac Virus
1359,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV38_1.jpg,TMV38_1,Tobacco Mosiac Virus
1360,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV39_1.jpg,TMV39_1,Tobacco Mosiac Virus
1361,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV40_1.jpg,TMV40_1,Tobacco Mosiac Virus
1362,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV41_1.jpg,TMV41_1,Tobacco Mosiac Virus
1363,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV42_1.jpg,TMV42_1,Tobacco Mosiac Virus
1364,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV44_1.jpg,TMV44_1,Tobacco Mosiac Virus
1365,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV45_1.jpg,TMV45_1,Tobacco Mosiac Virus
1366,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV48_1.jpg,TMV48_1,Tobacco Mosiac Virus
1367,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV49_1.jpg,TMV49_1,Tobacco Mosiac Virus
1368,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV50_1.jpg,TMV50_1,Tobacco Mosiac Virus
1369,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV50_2.jpg,TMV50_2,Tobacco Mosiac Virus
1370,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV52_1.jpg,TMV52_1,Tobacco Mosiac Virus
1371,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV52_2.jpg,TMV52_2,Tobacco Mosiac Virus
1372,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV53_1.jpg,TMV53_1,Tobacco Mosiac Virus
1373,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV54_1.jpg,TMV54_1,Tobacco Mosiac Virus
1374,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV57_1.jpg,TMV57_1,Tobacco Mosiac Virus
1375,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV57_2.jpg,TMV57_2,Tobacco Mosiac Virus
1376,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV58_1.jpg,TMV58_1,Tobacco Mosiac Virus
1377,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV59_1.jpg,TMV59_1,Tobacco Mosiac Virus
1378,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV59_2.jpg,TMV59_2,Tobacco Mosiac Virus
1379,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV59_3.jpg,TMV59_3,Tobacco Mosiac Virus
1380,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV60_1.jpg,TMV60_1,Tobacco Mosiac Virus
1381,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV61_1.jpg,TMV61_1,Tobacco Mosiac Virus
1382,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Tobacco Mosiac Virus/TMV61_2.jpg,TMV61_2,Tobacco Mosiac Virus
